tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
644908,273061,@AppleSupport @AppleSupport I just looked at my phone and it drained 10% battery! What’s the deal?,device_troubleshooting,@AppleSupport Let's see what we can find out about that. What type of iPhone and iOS version are you using? Are you on cellular or Wi-Fi?,
1622581,497114,"@AppleSupport @AppleSupport security concern! u need to fix iOS11 wifi, b-tooth &amp; cell toggle before someone gets hurt",device_troubleshooting,@AppleSupport Thanks for reaching out. You can read more about Wi-Fi and Bluetooth on iOS 11 here:,
1822702,547175,"@AppleSupport Hello, could I please have the link to the #IPWS file for an iPhone 6S Plus #IOS10 #UK I unfortunately need to downgrade. Tnx",software_update,"@AppleSupport We'd be happy to look into this with you! To begin, can you DM us more about the behavior you're experiencing?",
1692544,219092,"@AppleSupport @AppleSupport @AppleSupport after a few hours of inactivity i cannot send/receive email (iPhone X, iOS 11.1, exchange account)",account_apple_id,@AppleSupport We'd like to help out. Could you Direct Message us and let us know what iOS device you're using?,
545157,246708,"@AppleSupport i got an email saying that my apple id has been disabled yesterday but everytime i tried to update my acc the page cant be found, how can i solve it",account_apple_id,"@AppleSupport This email appears to be a phishing attempt, and was not sent by Apple. For more details about phishing emails, check out: If you need to make any changes to your Apple ID, you can do that using our official website:",
1660038,506426,@AppleSupport dropped my iPhone 7.. the screen of my phone cracked and my screen protector is unharmed... any thoughts?,hardware_repair_warranty,@AppleSupport We can help you explore your support options. Let’s team up in DM and we’ll do our best to assist you.,
2572658,729628,@AppleSupport My iPhone is restarting then deleting all my pictures and When it comes back on my pictures restore them delete over and over!,device_troubleshooting,@AppleSupport We want to help. Which version of iOS are you currently running? Here's how to check:,
775269,181523,@AppleSupport guys you got to look at this latest iOS update. The phone has been lagging since the update big time.,software_update,"@AppleSupport We'd like to help, but we'll need more details to start. Which iPhone model do you have and is iOS 11.0.2 installed?",
1958489,581038,@AppleSupport you guys really fucked up with this new shit update I’m turning off the WiFi icon but it’s not properly switching off,device_troubleshooting,@AppleSupport Hi. The function in Control Center has changed with iOS 11. Please visit us here for more information:,
2287250,664548,@AppleSupport No I don’t. I only use the normal Apple keyboard. I restart the phone a couple times today.,device_troubleshooting,"@AppleSupport Do you mind letting us know your exact version? Check Settings &gt; General &gt; About, and let us know in DM.",2287251.0
152849,150959,@AppleSupport Hotmail sending worked after installing the iOS 11.1.2 update. Thanks for your help.,software_update,"@AppleSupport We're glad to hear you can send emails again. You're welcome. If you need any further help, let us know.",152850.0
2953785,234016,"@AppleSupport It’s got iOS 11.1.2 on it, and no it just goes black then the apple logo appears",software_update,@AppleSupport Let's meet in DM so we can gather some specific information about your iPhone.,2953784.0
1887573,562963,Words don’t describe how much I HATE @AppleSupport @AppleSupport ‘s ios11 battery life. 10:00 am and already at 50%. I’ve barely used it.,device_troubleshooting,"@AppleSupport If you're having battery life issues, we're here to help. Let us know what device you have and the exact iOS version within DM:",
2403824,247528,iOS 11.1.1 added lags to keyboard and autocorrect works the worst ever. This is not funny anymore @AppleSupport,device_troubleshooting,@AppleSupport That is not the experience we want you to have with your device. Let's look into what's going on to find the best solution. DM us the type of device you're using and what you seem to be experiencing with your keyboard.,
556226,249938,"@AppleSupport WiFi, I’m using IPad.",device_troubleshooting,@AppleSupport Which type of iPad are you using? We want to make sure that iOS 11 is compatible with it. Let us know in DM:,556225.0
2113875,444758,"@AppleSupport Hey guys, your update screwed up the “I️” on my keyboard! Please fix. #Apple #update #frustrating",software_update,@AppleSupport Here’s what you can do to work around the issue until it’s fixed in a future software update:,
1039185,365857,"Hey, @AppleSupport. Updated to iOS11 &amp; now my battery lasts as long as the one in the 1st mobile phone I bought from AAA in 1999. #iOS11 😡",software_update,@AppleSupport Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,
1329294,305448,@AppleSupport @AppleSupport please help me out guys. Link in the invoice receipt is not working for me to report.,billing_subscription,@AppleSupport You'll need to speak with iTunes Store support. Use the link we shared to find your options for speaking with them.,1329293.0
1980402,586237,@AppleSupport My Guest Account is still appearing even though it is turned off in Users &amp; Groups.,account_apple_id,@AppleSupport We're happy to take a look. Does this still appear as an option after restarting your Mac? Which macOS version is installed?,
1645849,502906,@AppleSupport How do I get my iPhone to stop downloading iOS 11? I don't want it installed without me doing it. 11 broke the podcasts app.,software_update,@AppleSupport Let's look into this Podcasts issue together. Please DM us a bit more about what's happening.,
517210,239249,@AppleSupport @AppleSupport Please fix the iOS glitch that restarts our phones every 5 mins.,device_troubleshooting,"@AppleSupport This isn’t expected behavior, we’ll work through fixing this together. What model iPhone are you using? DM us to let us know.",
2725969,601740,@AppleSupport The latest! 11.3. Running iOS 10 it was super fast. Every update I have ever done to any device has caused it to slow. That’s why you keep having to come out with new processors,software_update,@AppleSupport Thanks for taking the time to reach out We're excited to help. Could do us a favor and meet us in DM? We'd like to collect some information from your iPhone.,2725968.0
2020834,597633,"@AppleSupport iOS11.1, possible minor bug? Converter app backup re-enabled itself after being disabled (2nd event) same for other apps.",software_update,@AppleSupport We’d be glad to help. At this point we’d like to check if this happens with certain apps more often. Let us know in DM.,
196115,162144,@AppleSupport on iOS 11.02 iPhone 6 Plus restored to factory settings still have white screen &amp; lag when opening apps. Any help appreciated,device_troubleshooting,@AppleSupport Let's figure this out together. Which apps does this happen with? Did you restore it using iTunes or through Settings?,
